countRequestsGET,countRequestsPOST,avgBytesSELECT,avgBytesDELETE,avgBytesUPDATE,avgBytesINSERT,avgOtherSQL,controller_1,controller_2,controller_3,controller_4,controller_5,controller_6,controller_7,controller_8,controller_9,controller_10,controller_11,Malicious
300,0,853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11,0,4233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,7,3361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
191,191,23519,0,0,3864,0,0,0,1,0,0,0,0,0,0,0,0,1
5,0,1527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270,0,169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,230,141980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17,0,5110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
414,0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12,0,578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
80,0,422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
135,0,544,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,0,11146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
161,0,47001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
178,179,0,0,0,3780,0,0,0,0,0,0,0,0,0,1,0,0,1
0,218,159238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26,0,13591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
214,214,0,0,0,4515,0,0,0,0,0,0,0,0,0,0,1,0,1
0,225,169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
641,0,134594,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,137,64186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25,0,13998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292,0,1113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,21,9794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
247,247,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
289,289,25975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24,0,126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,139,80219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,138,56104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
207,0,95819,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19,0,6371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
401,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,131,38419,8430,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
188,187,2848,0,0,3983,0,0,0,0,0,0,0,0,0,1,0,0,1
67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
252,0,390,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,228,140471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55,55,0,0,0,1176,0,0,0,0,0,0,0,0,0,0,1,0,1
212,0,98655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,137,868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
189,189,10726,0,0,3827,0,0,0,1,0,0,0,0,0,0,0,0,1
12,0,4607,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
123,123,10991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,233,133231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
139,0,539,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
190,189,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
193,193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
134,0,191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
299,299,26595,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40,0,23983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,79,45220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
216,0,100568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
111,0,23450,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,231,142327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
357,0,226247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
184,185,215,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,55,231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
255,0,208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
128,129,0,0,0,2600,0,0,0,1,0,0,0,0,0,0,0,0,1
0,11,5850,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,133,89655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
214,0,86334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
309,0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
252,0,73282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
160,162,14419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
186,186,0,0,0,3553,0,0,0,0,0,0,1,0,0,0,0,0,1
0,226,139389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,144,58470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,9,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
236,0,68618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
92,0,4138,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,33,15529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29,0,18628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
221,0,102236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
193,194,0,0,0,4095,0,0,0,0,0,0,0,0,0,1,0,0,1
110,0,841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
57,0,2536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,796,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,233,130335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18,0,7010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
199,0,479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
252,0,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,40,24812,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
210,210,18734,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
190,190,18637,0,0,3631,0,0,0,0,0,0,1,0,0,0,0,0,1
267,0,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29,0,17825,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
306,0,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
51,0,32396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,100,52034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
86,88,7787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
121,121,0,0,0,2562,0,0,0,0,0,0,0,0,0,0,1,0,1
0,210,119039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29,0,1335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,6,1888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
80,81,0,0,0,1640,0,0,0,1,0,0,0,0,0,0,0,0,1
324,324,0,0,0,6500,0,0,0,1,0,0,0,0,0,0,0,0,1
18,17,1602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
153,153,0,0,0,3234,0,0,0,0,0,0,0,0,0,0,1,0,1
214,0,62246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
220,0,295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
592,0,124344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,132,62108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,136,77913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
54,0,22275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
72,0,15240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
359,0,16020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,141,57196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
98,98,0,0,0,2079,0,0,0,0,0,0,0,0,0,1,0,0,1
278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,44,12895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
281,281,25149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
200,200,0,0,0,4221,0,0,0,0,0,0,0,0,0,0,1,0,1
83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,137,65170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31,0,16804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,221,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
287,0,60214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,199,123153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
295,0,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,0,204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
264,0,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
399,0,184707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,135,70112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
489,0,772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
177,176,0,0,0,3363,0,0,0,0,0,0,1,0,0,0,0,0,1
81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,214,98594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,135,65604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
559,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
194,195,169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,228,140611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
111,110,0,0,0,2109,0,0,0,0,0,0,1,0,0,0,0,0,1
0,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,228,128089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315,313,6798,0,0,6792,0,0,0,0,0,0,0,0,0,0,1,0,1
340,0,157331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,135,91948,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171,172,0,0,0,3460,0,0,0,1,0,0,0,0,0,0,0,0,1
0,91,42509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
200,200,11091,0,0,4256,0,0,0,1,0,0,0,0,0,0,0,0,1
348,0,160670,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
179,180,0,0,0,3838,0,0,0,0,0,0,0,0,0,0,1,0,1
266,0,11881,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,227,128103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
581,0,122385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
240,0,10724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
348,112,0,0,0,2373,0,0,0,0,0,0,0,0,0,0,1,0,1
7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
365,0,231315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
223,113,0,0,0,2394,0,0,0,0,0,0,0,0,0,0,1,0,1
182,183,0,0,0,3680,0,0,0,1,0,0,0,0,0,0,0,0,1
21,0,6143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
244,0,10902,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
225,225,0,0,0,4500,0,0,0,1,0,0,0,0,0,0,0,0,1
0,139,63999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,230,0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,1
45,0,26694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
187,189,0,0,0,3990,0,0,0,0,0,0,0,0,0,1,0,0,1
0,236,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,1
220,0,102430,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,408,0,0,143,0,0,0,0,0,0,1,0,0,0,0,0,1
235,0,69674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
363,0,168495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18,0,7048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
247,247,14240,0,0,5180,0,0,0,0,0,0,0,0,0,0,1,0,1
185,185,0,0,0,3496,0,0,0,0,0,0,1,0,0,0,0,0,1
32,0,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,230,128964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
49,0,28595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
155,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
552,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
246,0,221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
300,0,145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
209,0,96744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
187,187,484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,34,7514,0,0,0,19531,0,0,0,0,0,0,0,0,0,0,1,1
251,0,422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
313,313,6718,0,0,6974,0,0,0,0,0,0,0,0,0,0,1,0,1
0,140,66570,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,208,0,0,42,0,0,0,0,0,0,0,0,0,0,1,0,1
220,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
232,0,208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
235,235,0,0,0,4720,0,0,0,1,0,0,0,0,0,0,0,0,1
236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
197,0,57543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210,211,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,229,141141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29,0,18015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
358,0,75899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
332,332,0,0,0,6993,0,0,0,0,0,0,0,0,0,0,1,0,1
19,17,3186,0,0,0,7247,0,0,0,0,0,0,0,0,0,0,1,1
0,231,142945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,138,272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
307,306,27323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
138,0,397,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
328,329,0,0,0,6600,0,0,0,1,0,0,0,0,0,0,0,0,1
301,301,27598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
485,0,1050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,45,21175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
265,0,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,6,928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,5,2069,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
414,0,191488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,135,145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27,0,17296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
279,0,58814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,0,926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
156,157,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,136,70102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40,0,17107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,134,65813,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
34,0,15881,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
303,302,26967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
194,193,0,0,0,4074,0,0,0,0,0,0,0,0,0,0,1,0,1
374,0,78964,0,12765,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316,316,57564,0,0,6709,0,0,0,0,0,0,0,0,0,0,1,0,1
190,189,1246,0,0,3645,0,0,0,0,0,0,1,0,0,0,0,0,1
292,0,196,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
77,0,3471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
297,0,317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
247,0,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,221,124170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,137,62981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
293,294,26166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
482,0,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
186,187,567,0,0,3608,0,0,0,0,0,0,1,0,0,0,0,0,1
19,0,5991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,1482,0,0,143,0,0,0,0,0,1,0,0,0,0,0,0,1
140,0,64369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
300,0,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
348,0,73194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
154,153,204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
291,0,133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30,31,0,0,0,672,0,0,0,0,0,0,0,0,0,0,1,0,1
10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
317,317,33466,0,0,6053,0,0,0,0,0,0,1,0,0,0,0,0,1
0,233,144377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,137,54577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
423,0,18823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19,0,5549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
568,0,119718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23,0,12943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
414,0,18959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,137,78823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
184,184,0,0,0,3700,0,0,0,1,0,0,0,0,0,0,0,0,1
362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41,0,18505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
212,139,0,0,0,2940,0,0,0,0,0,0,0,0,0,0,1,0,1
0,134,61633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15,0,6599,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
252,251,0,0,0,4788,0,0,0,0,0,0,1,0,0,0,0,0,1
362,0,76473,0,0,22464,0,1,0,0,0,0,0,0,0,0,0,0,1
359,0,75887,0,0,11286,0,1,0,0,0,0,0,0,0,0,0,0,1
0,234,133231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,139,65113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
148,147,0,0,0,2960,0,0,0,1,0,0,0,0,0,0,0,0,1
435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
53,0,2358,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,137,55114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
166,165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
599,0,126174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,34,24538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
352,0,203014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
249,250,22250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
341,0,196703,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,231,129462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
191,190,2774,0,0,3852,0,0,0,1,0,0,0,0,0,0,0,0,1
294,295,27400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
253,254,0,0,0,4845,0,0,0,0,0,0,1,0,0,0,0,0,1
0,155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,231,543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
335,0,802,0,0,1573,0,0,0,0,0,0,1,0,0,0,0,0,1
18,0,6705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
277,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
146,0,12715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
334,334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
547,0,115228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,135,53916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
258,0,145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
185,186,0,0,0,3720,0,0,0,1,0,0,0,0,0,0,0,0,1
379,0,79864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
245,0,10902,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
116,0,24292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,346,0,0,38,0,0,0,0,0,0,1,0,0,0,0,0,1
0,137,72610,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
192,192,0,0,0,3840,0,0,0,1,0,0,0,0,0,0,0,0,1
45,0,23527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
317,316,0,0,0,6657,0,0,0,0,0,0,0,0,0,0,1,0,1
0,117,55051,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
219,219,0,0,0,4620,0,0,0,0,0,0,0,0,0,1,0,0,1
184,185,0,0,0,3906,0,0,0,0,0,0,0,0,0,1,0,0,1
187,187,13706,0,0,3955,0,0,0,0,0,0,0,0,0,0,1,0,1
31,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,101,41034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35,0,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
192,193,11750,0,0,3894,0,0,0,1,0,0,0,0,0,0,0,0,1
0,135,62102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
